NI RH RM RS V DG DM DS
4848 19 22 55 - 56 46 50
4849 19 25 36 - 62 55 58
4850 19 20 24 - 0 8 0
4851 19 25 29 - 57 40 15
4852 19 26 26 - 60 20 10
4853 19 30 47 - 71 4 13
4854 19 27 21 - 59 18 54
4855 19 27 21 - 59 18 54
4856 19 27 31 - 54 54 31
4857 19 28 39 - 58 46 5
4858 19 28 39 - 58 46 5
4859 19 30 47 - 66 18 49
4860 19 31 27 - 67 22 5
4861 19 29 17 - 57 34 34
4862 19 31 40 - 67 19 22
4863 19 27 52 - 36 13 2
4864 19 40 6 - 77 33 26
4865 19 30 50 - 46 41 54
4866 19 34 35 - 61 8 45
4867 19 26 32 + 50 7 33
4868 19 33 33 - 45 53 32
4869 19 36 2 - 61 1 41
4870 19 37 38 - 65 48 40
4871 19 35 42 - 57 31 8
4872 19 35 42 - 57 31 8
4873 19 34 55 - 46 8 10
4874 19 36 21 - 47 15 57
4875 19 37 39 - 52 4 31
4876 19 37 43 - 52 50 35
4877 19 37 56 - 51 59 29
4878 19 38 50 - 58 13 38
4879 19 39 37 - 52 22 8
4880 19 40 31 - 56 24 35
4881 19 40 26 - 55 51 27
4882 19 40 23 - 55 11 47
4883 19 42 1 - 55 32 43
4884 19 42 41 - 58 7 43
4885 19 43 52 - 60 39 5
4886 19 43 15 - 51 48 26
4887 19 48 21 - 69 35 13
4888 19 44 52 - 54 27 23
4889 19 45 15 - 54 20 37
4890 19 45 35 - 56 32 41
4891 19 45 15 - 54 20 37
4892 19 49 32 - 70 13 40
4893 19 50 33 - 72 30 36
4894 19 46 59 - 51 50 48
4895 19 44 57 - 14 48 23
4896 19 49 5 - 58 58 53
4897 19 49 20 - 51 52 4
4898 19 47 46 - 33 19 0
4899 19 54 26 - 70 35 23
4900 19 50 22 - 51 20 45
4900 19 50 23 - 51 20 27
4901 19 54 24 - 58 42 48
4902 19 54 24 - 56 22 46
4903 19 58 13 - 70 27 12
4904 19 58 39 - 70 11 4
4905 19 56 6 - 61 13 15
4906 19 56 48 - 60 28 7
4907 19 56 13 - 52 27 13
4908 19 56 57 - 55 47 28
4909 19 56 45 - 50 3 19
4910 19 57 47 - 56 51 48
4911 19 57 42 - 51 59 11
4912 20 6 50 - 77 21 27
4913 19 56 48 - 37 19 43
4914 19 57 57 - 50 7 52
4915 19 58 32 - 52 38 33
4916 19 58 19 - 50 16 19
4917 19 58 55 - 52 16 23
4917 19 58 48 - 52 16 35
4918 19 59 13 - 52 16 30
4919 20 0 9 - 55 22 26
4920 20 0 9 - 53 23 3
4921 20 3 19 - 67 49 33
4922 19 59 30 - 40 21 48
4923 20 0 57 - 52 37 55
4924 19 59 51 - 41 32 48
4925 20 1 10 - 52 52 0
4926 20 0 12 - 38 34 41
4927 20 1 49 - 53 55 6
4928 20 10 12 - 77 18 33
4929 20 6 43 - 71 40 52
4930 20 2 26 - 54 18 30
4931 20 0 50 - 38 34 30
4932 20 2 16 - 52 50 48
4933 20 3 29 - 54 58 48
4934 20 7 15 - 69 28 49
4935 20 4 34 - 57 35 55
4936 20 5 52 - 61 25 42
4937 20 5 17 - 56 15 22
4938 20 6 12 - 60 12 40
4939 20 7 11 - 60 44 18
4940 20 5 43 - 44 42 29
4941 20 6 59 - 53 39 10
4942 20 6 49 - 52 36 37
4943 20 6 28 - 48 22 33
4944 20 7 9 - 54 26 48
4945 20 11 17 - 71 0 46
4946 20 23 58 - 43 59 43
4947 20 7 32 - 53 8 34
4948 20 24 28 - 43 39 11
4949 20 7 19 - 48 22 10
4950 20 8 27 - 56 9 43
4951 20 9 32 - 61 51 1
4952 20 8 38 - 55 27 12
4953 20 10 0 - 62 47 31
4954 20 4 45 + 29 15 12
4955 20 4 53 + 29 11 24
4956 20 11 31 - 45 35 35
4957 20 9 36 - 55 42 32
4958 20 15 35 - 72 42 41
4959 20 10 57 - 53 5 24
4960 20 15 24 - 70 32 13
4961 20 11 29 - 53 7 32
4962 20 16 42 - 71 7 48
4963 20 12 6 - 55 14 44
4964 20 17 24 - 73 53 7
4965 20 12 27 - 56 49 34
4966 20 12 16 - 53 37 11
4967 20 16 23 - 70 33 51
4968 20 14 50 - 64 47 54
4969 20 12 56 - 53 55 14
4970 20 16 57 - 70 44 58
4971 20 17 3 - 70 37 13
4972 20 17 43 - 70 54 49
4973 20 14 34 - 58 22 18
4974 20 15 26 - 61 51 26
4974 20 15 27 - 61 51 46
4975 20 14 3 - 52 43 20
4976 20 15 41 - 61 52 30
4977 20 11 54 - 21 38 15
4978 20 14 38 - 54 25 18
4979 20 14 42 - 53 27 31
4980 20 15 29 - 57 54 45
4981 20 19 39 - 70 50 54
4982 20 20 21 - 71 0 25
4983 20 16 6 - 52 5 14
4984 20 16 18 - 52 42 12
4985 20 20 44 - 70 59 12
4986 20 17 11 - 55 2 9
4987 20 17 19 - 52 16 46
4988 20 21 46 - 69 23 27
4989 20 19 24 - 58 33 6
4990 20 21 25 - 66 53 26
4991 20 17 46 - 41 34 55
4992 20 23 27 - 71 33 55
4993 20 21 56 - 66 59 7
4994 20 19 44 - 53 26 49
4995 20 19 59 - 52 37 18
4996 20 16 32 + 37 38 35
4997 20 20 9 + 16 43 56
4998 20 22 11 - 38 18 31
4999 20 23 56 - 26 0 53
5000 20 22 22 + 6 25 47
5001 20 26 20 - 54 46 28
5002 20 26 40 - 54 47 57
5003 20 43 14 - 29 51 7
5004 20 31 39 - 30 49 55
5005 20 25 20 - 25 49 44
5006 20 23 47 + 6 26 56
5007 20 43 34 - 29 42 11
5008 20 32 45 - 72 41 40
5009 20 32 34 - 72 10 3
5010 20 30 27 - 66 5 51
5011 20 28 34 - 36 1 38
5012 20 29 32 - 56 44 36
5013 20 28 35 - 36 2 33
5014 20 35 16 - 73 27 9
5015 20 28 35 - 31 42 5
5016 20 35 37 - 72 54 41
5017 20 32 4 - 57 35 14
5018 20 22 11 - 38 18 31
5019 20 30 52 - 36 19 18
5020 20 30 38 - 33 29 8
5021 20 33 34 - 54 31 17
5022 20 41 6 - 76 26 59
5023 20 38 10 - 67 11 4
5024 20 40 10 - 71 6 30
5025 20 44 60 - 76 59 4
5026 20 48 28 - 78 4 8
5027 20 41 9 - 55 28 21
5028 20 43 22 - 65 38 49
5029 20 43 14 - 29 51 7
5030 20 43 34 - 29 42 11
5031 20 45 20 - 67 32 21
5032 20 45 22 - 67 33 5
5033 20 43 55 - 57 20 4
5034 20 43 42 - 57 1 48
5035 20 44 15 - 57 7 39
5036 20 44 37 - 57 37 35
5037 20 45 39 - 58 26 59
5038 20 46 51 - 65 1 0
5039 20 43 14 - 29 51 7
5040 20 52 20 - 76 41 11
5041 20 43 34 - 29 42 11
5042 20 47 46 - 65 5 1
5043 20 46 38 - 56 59 1
5044 20 50 41 - 71 53 56
5045 20 50 50 - 71 54 35
5046 20 43 14 - 29 51 7
5047 20 43 34 - 29 42 11
5048 20 51 41 - 71 48 2
5049 20 47 24 - 38 25 5
5049 20 47 23 - 38 24 47
5050 20 45 15 - 5 37 23
5051 20 52 23 - 71 47 20
5052 20 52 7 - 69 12 19
5053 20 53 36 - 71 8 30
5054 20 53 45 - 71 1 29
5055 20 52 58 - 68 26 41
5056 20 49 0 - 39 10 54
5057 20 47 14 + 0 19 20
5058 20 47 21 + 0 29 3
5059 20 51 14 - 57 41 19
5060 20 54 46 - 71 38 14
5061 20 47 37 + 0 20 12
5062 20 48 10 - 8 21 32
5063 20 52 2 - 57 4 10
5064 20 52 38 - 57 13 57
5065 20 51 46 - 29 50 50
5066 20 57 3 - 73 8 51
5067 20 47 50 + 44 22 0
5068 20 50 30 + 42 28 42
5069 21 0 10 - 71 48 38
5070 20 51 0 + 44 24 6
5071 21 1 20 - 72 38 35
5072 21 1 57 - 72 59 17
5073 21 3 20 - 72 41 16
5074 21 1 1 - 63 9 12
5075 21 4 38 - 71 52 5
5076 20 55 33 + 47 23 42
5077 21 8 54 - 73 38 26
5078 21 2 31 - 16 49 6
5079 21 5 30 - 56 14 54
5080 21 2 33 + 19 12 51
5081 21 3 1 + 19 11 21
5082 21 4 39 - 12 20 16
5083 21 3 52 + 11 45 50
5084 21 9 14 - 63 17 23
5085 21 13 28 - 74 6 11
5086 21 8 32 - 29 46 8
5087 21 14 22 - 73 46 25
5088 21 9 27 - 22 52 41
5089 21 10 54 - 3 51 44
5090 21 11 31 - 2 1 55
5091 21 17 37 - 70 39 10
5092 21 16 14 - 64 27 54
5093 21 18 46 - 70 37 20
5094 21 17 49 - 66 25 40
5095 21 17 22 - 59 56 51
5096 21 18 22 - 63 45 39
5097 21 14 58 + 4 28 0
5098 21 15 1 + 4 29 39
5099 21 21 49 - 70 58 58
5100 21 21 43 - 65 55 59
5101 21 21 56 - 65 50 9
5102 21 26 13 - 73 18 36
5103 21 29 13 - 74 4 10
5104 21 21 29 + 21 14 29
5105 21 24 22 - 40 32 18
5105 21 25 31 - 40 16 28
5105 21 26 0 - 40 50 6
5106 21 28 38 - 70 50 5
5107 21 28 15 - 65 44 7
5108 21 32 51 - 72 39 33
5109 21 33 43 - 74 6 42
5110 21 30 44 - 60 0 7
5111 21 28 11 + 2 28 28
5112 21 29 30 + 6 46 50
5113 21 29 45 + 6 49 6
5114 21 34 8 - 36 39 14
5115 21 30 57 + 11 45 49
5116 21 37 5 - 70 58 59
5117 21 32 31 + 44 35 50
5118 21 42 14 - 71 22 56
5119 21 33 56 + 21 50 15
5120 21 38 48 - 64 21 1
5121 21 41 19 - 63 54 30
5122 21 39 46 - 22 24 22
5123 21 44 49 - 72 25 14
5124 21 39 55 - 22 25 36
5125 21 41 50 - 52 46 24
5126 21 40 29 - 6 20 45
5127 21 39 51 + 6 14 6
5128 21 43 12 - 38 58 5
5129 21 47 47 - 65 23 15
5130 21 50 25 - 73 59 51
5131 21 47 25 - 34 53 4
5132 21 42 40 + 66 10 6
5133 21 42 47 + 66 10 52
5134 21 42 59 + 66 6 8
5135 21 48 19 - 34 57 10
5136 21 48 50 - 33 39 9
5137 21 51 38 - 65 34 59
5138 21 53 22 - 68 57 10
5139 21 50 26 - 30 59 42
5140 21 54 16 - 67 19 52
5141 21 53 17 - 59 29 35
5142 21 55 20 - 65 30 37
5143 21 56 10 - 49 31 19
5144 21 54 9 + 15 2 14
5145 21 54 23 + 15 9 23
5146 21 53 24 + 47 16 0
5147 21 59 26 - 65 26 59
5148 21 59 35 - 39 23 6
5149 21 58 59 - 27 24 52
5150 21 59 35 - 39 23 6
5151 21 58 53 + 3 45 46
5152 22 2 42 - 51 17 46
5153 22 0 24 + 17 51 49
5154 22 4 30 - 66 6 51
5155 22 2 6 + 0 29 18
5156 22 3 15 - 33 50 13
5157 22 3 27 - 34 56 29
5158 22 6 25 - 67 31 3
5159 22 2 40 + 0 19 10
5160 22 3 5 + 10 55 31
5161 22 5 39 + 9 38 26
5162 22 8 3 - 52 42 49
5163 22 5 46 + 27 5 0
5164 22 5 50 + 27 2 27
5165 22 10 7 - 64 34 42
5166 22 5 58 + 27 2 51
5167 22 7 32 - 8 7 21
5168 22 8 46 - 27 51 24
5169 22 10 10 - 36 5 20
5170 22 12 30 - 47 13 17
5171 22 10 57 - 46 4 55
5172 22 9 55 + 12 49 4
5173 22 14 45 - 69 21 57
5173 22 14 38 - 69 22 3
5174 22 12 45 - 38 10 18
5175 22 12 48 - 38 7 38
5176 22 14 55 - 66 51 0
5177 22 11 34 + 11 47 43
5178 22 12 33 - 22 57 16
5179 22 16 9 - 36 50 41
5180 22 11 12 + 38 55 36
5181 22 13 22 - 46 1 5
5182 22 16 5 - 65 27 17
5183 22 16 9 - 36 50 41
5184 22 16 9 - 36 50 41
5185 22 17 44 - 65 51 27
5186 22 18 47 - 36 48 6
5187 22 18 18 - 59 36 26
5188 22 18 26 - 59 38 26
5189 22 16 14 - 5 0 17
5190 22 19 1 - 59 52 58
5191 22 15 2 + 37 18 1
5192 22 15 14 + 37 16 15
5193 22 15 44 + 37 14 36
5194 22 17 8 - 15 56 45
5195 22 15 42 + 37 18 10
5196 22 20 11 - 65 24 17
5197 22 19 49 - 60 8 11
5198 22 17 43 - 15 34 12
5199 22 19 33 - 37 32 3
5200 22 22 16 - 65 45 59
5201 22 20 58 - 46 2 5
5202 22 22 55 - 65 48 9
5203 22 22 34 - 59 46 24
5204 22 20 42 - 14 24 0
5205 22 22 48 - 59 47 12
5206 22 24 5 - 66 51 28
5207 22 23 29 - 60 33 56
5208 22 24 34 - 65 13 39
5209 22 23 9 - 37 59 37
5210 22 22 31 - 18 52 9
5211 22 22 43 - 18 52 47
5212 22 23 30 - 38 2 16
5213 22 25 5 - 60 28 34
5214 22 22 43 - 27 21 20
5215 22 26 58 - 65 58 58
5216 22 24 44 - 18 5 18
5217 22 23 56 + 50 58 3
5218 22 28 6 - 60 23 41
5219 22 28 44 - 65 53 37
5220 22 28 2 - 59 43 22
5221 22 28 58 - 65 54 15
5222 22 29 55 - 65 39 41
5223 22 29 45 + 7 59 21
5224 22 30 30 - 45 59 45
5225 22 32 8 - 25 23 53
5226 22 32 30 - 25 39 44
5227 22 34 4 - 64 41 52
5228 22 32 24 - 14 7 15
5229 22 34 50 - 61 22 52
5230 22 35 40 - 61 32 50
5231 22 34 1 + 23 20 21
5232 22 37 38 - 68 52 17
5233 22 36 33 + 25 45 49
5234 22 40 11 - 65 49 29
5235 22 41 26 - 66 34 49
5236 22 41 30 - 66 37 4
5237 22 42 18 - 30 3 27
5238 22 41 30 - 60 45 28
5239 22 40 45 - 38 2 36
5240 22 41 52 - 44 46 1
5241 22 41 39 + 2 38 23
5242 22 41 15 + 23 24 25
5243 22 41 25 + 23 22 32
5244 22 44 14 - 64 2 35
5245 22 44 57 - 65 21 27
5246 22 46 40 - 64 53 52
5247 22 46 50 - 65 16 25
5248 22 44 43 - 0 20 32
5249 22 47 6 - 64 49 50
5250 22 47 17 - 65 3 38
5250 22 47 22 - 65 3 31
5251 22 45 11 + 11 9 30
5252 22 48 9 - 68 54 10
5253 22 45 29 + 21 48 29
5254 22 46 1 + 21 7 32
5255 22 45 47 + 36 13 38
5256 22 49 46 - 68 41 25
5257 22 52 16 - 67 25 9
5258 22 51 32 + 23 4 52
5259 22 52 46 + 36 42 40
5260 22 54 19 - 39 18 53
5261 22 54 25 - 20 21 48
5262 22 55 21 - 33 53 17
5262 22 55 22 - 33 53 41
5263 22 58 14 - 69 3 6
5264 22 56 53 - 36 33 16
5265 22 57 10 - 36 27 45
5266 22 58 21 - 65 7 45
5267 22 57 14 - 43 23 45
5267 22 55 56 - 43 26 3
5267 22 56 57 - 43 45 37
5268 22 56 12 + 36 35 48
5269 22 57 43 - 36 1 36
5269 22 55 56 - 36 20 52
5269 22 56 37 - 36 15 0
5269 23 0 48 - 35 22 11
5270 22 57 55 - 35 51 28
5271 22 58 2 - 33 44 32
5272 22 59 31 - 65 11 34
5273 22 59 27 - 37 42 19
5274 22 58 28 + 18 55 9
5275 22 58 39 + 18 51 45
5276 22 58 40 + 18 49 12
5277 23 1 59 - 65 11 53
5278 23 0 16 - 8 10 43
5279 23 3 3 - 69 12 36
5280 23 3 50 - 65 12 27
5281 23 2 3 + 27 3 11
5282 23 2 48 + 21 52 28
5283 23 3 18 + 8 53 38
5284 23 6 46 + 19 7 17
5285 23 6 59 + 22 56 13
5286 23 9 56 - 68 15 12
5287 23 9 20 + 0 45 25
5288 23 11 44 - 68 5 39
5289 23 11 17 - 32 27 5
5290 23 12 53 - 23 28 8
5291 23 13 40 + 9 14 30
5292 23 13 47 + 13 41 13
5293 23 14 45 + 25 8 28
5294 23 16 11 - 42 35 5
5295 23 15 29 + 25 7 16
5296 23 15 44 + 25 5 39
5297 23 15 58 + 25 1 33
5298 23 16 1 + 25 33 26
5299 23 16 19 + 20 51 21
5300 23 16 34 + 20 49 43
5301 23 18 59 - 69 33 45
5302 23 19 37 - 64 34 8
5303 23 17 55 + 0 15 53
5304 23 18 53 - 10 15 32
5305 23 18 6 + 10 18 1
5306 23 18 11 + 10 14 45
5307 23 18 22 + 10 14 11
5308 23 19 21 - 42 15 29
5309 23 19 12 + 8 6 36
5310 23 20 48 - 22 8 56
5311 23 20 34 + 17 15 55
5312 23 20 58 + 19 19 7
5313 23 22 1 - 42 28 49
5314 23 21 9 + 19 18 43
5315 23 21 18 + 25 23 9
5316 23 21 54 + 21 12 11
5317 23 23 29 + 21 9 48
5318 23 24 7 - 11 51 37
5319 23 24 49 + 13 59 49
5320 23 28 22 - 67 45 36
5321 23 26 20 - 17 57 24
5322 23 28 31 - 67 45 38
5323 23 27 37 - 67 48 55
5324 23 28 18 - 67 49 16
5325 23 28 43 - 41 20 1
5326 23 29 35 - 28 49 53
5327 23 30 48 - 13 29 7
5328 23 33 16 - 45 0 56
5328 23 33 14 - 45 1 29
5328 23 33 59 - 45 12 32
5329 23 33 10 + 21 14 13
5330 23 33 27 - 2 53 0
5331 23 33 25 + 21 7 48
5332 23 34 27 - 36 6 5
5333 23 34 52 - 65 23 46
5334 23 34 36 - 4 32 2
5335 23 35 47 - 67 23 47
5336 23 36 19 + 21 5 58
5336 23 36 20 + 21 5 48
5337 23 36 25 + 21 9 1
5338 23 36 30 + 21 8 43
5339 23 38 5 - 68 26 30
5340 23 38 32 - 4 51 18
5341 23 38 27 + 26 59 8
5342 23 38 39 + 27 0 43
5343 23 39 22 - 22 29 50
5344 23 39 16 - 4 58 0
5345 23 39 32 - 22 24 48
5346 23 41 6 + 24 57 1
5347 23 41 37 + 24 53 11
5348 23 44 59 - 42 54 36
5349 23 46 23 - 28 0 18
5350 23 47 15 - 27 57 29
5351 23 47 19 - 2 18 50
5352 23 47 20 - 2 16 52
5353 23 47 29 - 28 6 32
5354 23 47 28 - 28 8 9
5354 23 47 30 - 28 8 1
5355 23 47 15 + 32 46 57
5356 23 47 24 - 2 21 4
5357 23 47 23 - 2 18 2
5358 23 47 45 - 28 8 29
5358 23 47 43 - 28 8 37
5359 23 47 38 - 2 19 2
5360 23 47 54 - 37 3 33
5361 23 51 29 - 13 22 52
5362 23 51 37 - 28 21 55
5363 23 51 37 - 28 21 55
5364 23 56 25 - 29 1 25
5364 23 56 24 - 29 1 25
5365 23 57 34 - 37 1 30
5366 23 57 42 + 52 47 0
5367 23 58 39 + 22 26 59
5368 23 59 7 + 6 52 25
5369 23 59 51 + 32 42 9
5370 0 0 9 + 32 44 20
5371 0 0 15 + 32 49 56
5372 0 0 16 + 32 47 35
5373 0 0 29 + 32 46 55
5374 0 1 5 + 4 30 0
5375 0 1 5 + 4 32 31
5376 0 1 20 + 34 31 33
5377 0 2 6 + 16 35 26
5378 0 2 38 + 16 38 39
5378 0 2 38 + 16 39 6
5379 0 2 41 + 16 36 3
5380 0 2 50 - 66 11 12
5381 0 3 11 + 15 57 55
5382 0 3 26 - 65 11 48
5383 0 3 49 + 16 0 50
5384 0 4 9 - 11 59 2
5385 0 6 23 - 0 4 36
5386 0 6 28 - 3 43 0
